name,genre,year,score,votes,director,writer,star,country,budget,gross,company,runtime,month,id,Earn,Category
RedRockWest,Crime,1993,7.0,21000.0,JohnDahl,JohnDahl,NicolasCage,UnitedStates,8000000.0,2502551.0,PropagandaFilms,98.0,May,1334,-5497449,big_flop
TheProgram,Action,1993,6.5,9700.0,DavidSWard,DavidSWard,JamesCaan,UnitedStates,15000000.0,23032565.0,TouchstonePictures,112.0,September,1335,8032565,masterpiece
GhostintheMachine,Horror,1993,4.6,3400.0,RachelTalalay,WilliamDavies,KarenAllen,UnitedStates,12000000.0,5086909.0,TwentiethCenturyFox,95.0,December,1336,-6913091,big_flop
ManhattanMurderMystery,Comedy,1993,7.3,41000.0,WoodyAllen,WoodyAllen,WoodyAllen,UnitedStates,13500000.0,11330911.0,TriStarPictures,104.0,August,1337,-2169089,big_flop
WeekendatBerniesII,Adventure,1993,4.8,13000.0,RobertKlane,RobertKlane,AndrewMcCarthy,UnitedStates,7000000.0,12741891.0,Artimm,97.0,July,1338,5741891,masterpiece
TheAdventuresofHuckFinn,Adventure,1993,6.2,8000.0,StephenSommers,MarkTwain,ElijahWood,UnitedStates,6500000.0,24103594.0,SteveWhiteProductions,108.0,April,1339,17603594,masterpiece
MadeinAmerica,Comedy,1993,5.1,16000.0,RichardBenjamin,MarciaBrandwynne,WhoopiGoldberg,UnitedStates,22000000.0,104942695.0,Canal+,111.0,May,1340,82942695,masterpiece
TheDarkHalf,Horror,1993,6.0,16000.0,GeorgeARomero,StephenKing,TimothyHutton,UnitedStates,15000000.0,10611160.0,OrionPictures,122.0,April,1341,-4388840,big_flop
OnlytheStrong,Action,1993,6.6,5900.0,SheldonLettich,SheldonLettich,MarkDacascos,France,6000000.0,3283371.0,AugustEntertainment,99.0,August,1342,-2716629,big_flop
MyLife,Drama,1993,6.8,11000.0,BruceJoelRubin,BruceJoelRubin,MichaelKeaton,UnitedStates,15000000.0,27804899.0,CapellaFilms,117.0,November,1343,12804899,masterpiece
LookWhosTalkingNow,Comedy,1993,4.4,28000.0,TomRopelewski,TomRopelewski,JohnTravolta,UnitedStates,22000000.0,10340263.0,TriStarPictures,96.0,November,1344,-11659737,big_flop
TheMeteorMan,Action,1993,5.2,7800.0,RobertTownsend,RobertTownsend,RobertTownsend,UnitedStates,20000000.0,8016708.0,Metro-Goldwyn-Mayer(MGM),100.0,August,1345,-11983292,big_flop
CB4,Comedy,1993,6.3,9000.0,TamraDavis,ChrisRock,ChrisRock,UnitedStates,6000000.0,17953778.0,ImagineEntertainment,89.0,March,1346,11953778,masterpiece
CalendarGirl,Comedy,1993,5.1,2100.0,JohnWhitesell,PaulWShapiro,JasonPriestley,UnitedStates,13000000.0,2570550.0,ParkwayProductions,90.0,September,1347,-10429450,big_flop
Heaven&Earth,Action,1993,6.8,14000.0,OliverStone,LeLyHayslip,HiepThiLe,UnitedStates,33000000.0,5864949.0,AlcorFilms,140.0,January,1348,-27135051,big_flop
IndianSummer,Comedy,1993,6.6,5300.0,MikeBinder,MikeBinder,AlanArkin,Canada,9000000.0,14904910.0,OutlawProductions(I),97.0,April,1349,5904910,masterpiece
OnceUponaForest,Animation,1993,6.5,5200.0,CharlesGrosvenor,RaeLambert,MichaelCrawford,UnitedKingdom,13000000.0,6582052.0,Hanna-BarberaProductions,71.0,June,1350,-6417948,big_flop
Posse,Western,1993,5.5,4200.0,MarioVanPeebles,SyRichardson,MarioVanPeebles,UnitedKingdom,10000000.0,18289763.0,PolyGramFilmedEntertainment,111.0,May,1351,8289763,masterpiece
EvenCowgirlsGettheBlues,Comedy,1993,4.4,7100.0,GusVanSant,TomRobbins,UmaThurman,UnitedStates,8000000.0,1708873.0,NewLineCinema,106.0,May,1352,-6291127,big_flop
BestoftheBestII,Action,1993,5.6,5400.0,RobertRadler,MaxStrom,EricRoberts,UnitedStates,7000000.0,6608687.0,PictureSecurities,101.0,March,1353,-391313,big_flop
TheThiefandtheCobbler,Animation,1993,7.1,3700.0,RichardWilliams,RichardWilliams,VincentPrice,UnitedKingdom,25000000.0,669276.0,RichardWilliamsProductions,90.0,August,1354,-24330724,big_flop
MyBoyfriendsBack,Comedy,1993,5.4,4300.0,BobBalaban,DeanLorey,AndrewLowery,UnitedStates,12000000.0,3335984.0,TouchstonePictures,85.0,August,1355,-8664016,big_flop
Warlock:TheArmageddon,Action,1993,5.4,5700.0,AnthonyHickox,KevinRock,JulianSands,UnitedStates,3000000.0,3902679.0,TrimarkPictures,98.0,September,1356,902679,success
IronMonkey,Action,1993,7.5,16000.0,Woo-PingYuen,TanCheung,RongguangYu,HongKong,11000000.0,14694904.0,FilmWorkshop,85.0,October,1357,3694904,success
MrNanny,Action,1993,3.8,8900.0,MichaelGottlieb,EdwardRugoff,HulkHogan,UnitedStates,10000000.0,4348572.0,NewLineCinema,84.0,October,1358,-5651428,big_flop
"Faraway,SoClose!",Drama,1993,7.3,7800.0,WimWenders,WimWenders,OttoSander,Germany,10500000.0,810455.0,RoadMoviesFilmproduktion,140.0,December,1359,-9689545,big_flop
DangerousGame,Drama,1993,5.6,3600.0,AbelFerrara,NicholasStJohn,HarveyKeitel,Italy,10000000.0,1261210.0,CecchiGoriEuropaNV,108.0,November,1360,-8738790,big_flop
Deadfall,Crime,1993,4.0,3000.0,ChristopherCoppola,ChristopherCoppola,MichaelBiehn,UnitedStates,10000000.0,18369.0,TrimarkPictures,98.0,October,1361,-9981631,big_flop
AHomeofOurOwn,Biography,1993,7.1,3000.0,TonyBill,PatrickSheaneDuncan,KathyBates,UnitedStates,12000000.0,1677807.0,A&MFilms,104.0,November,1362,-10322193,big_flop
GuiltyasSin,Crime,1993,5.6,4900.0,SidneyLumet,LarryCohen,RebeccaDeMornay,UnitedStates,12000000.0,22866222.0,HollywoodPictures,107.0,June,1363,10866222,masterpiece
TheWeddingBanquet,Comedy,1993,7.6,14000.0,AngLee,AngLee,WinstonChao,Taiwan,1000000.0,6933459.0,AngLeeProductions,106.0,August,1364,5933459,masterpiece
AspenExtreme,Drama,1993,6.0,2800.0,PatrickHasburgh,PatrickHasburgh,PaulGross,UnitedStates,14000000.0,8041049.0,HollywoodPictures,113.0,January,1365,-5958951,big_flop
Blink,Crime,1993,6.2,8000.0,MichaelApted,DanaStevens,MadeleineStowe,UnitedStates,11000000.0,16696219.0,NewLineCinema,106.0,January,1366,5696219,masterpiece
SugarHill,Crime,1993,5.9,4300.0,LeonIchaso,BarryMichaelCooper,WesleySnipes,UnitedStates,10000000.0,18225518.0,BeaconCommunications,123.0,February,1367,8225518,masterpiece
MansBestFriend,Comedy,1993,5.2,4100.0,JohnLafia,JohnLafia,AllySheedy,UnitedStates,6000000.0,12974636.0,NewLineCinema,87.0,November,1368,6974636,masterpiece
MrJones,Drama,1993,5.8,6900.0,MikeFiggis,EricRoth,RichardGere,UnitedStates,25000000.0,8345845.0,RastarProductions,114.0,October,1369,-16654155,big_flop
Carnosaur,Horror,1993,3.6,3700.0,AdamSimon,JohnBrosnan,DianeLadd,UnitedStates,850000.0,1753979.0,NewHorizonsPicture,83.0,May,1370,903979,masterpiece
MrWonderful,Comedy,1993,5.9,3200.0,AnthonyMinghella,AmySchorFerris,MattDillon,UnitedStates,13000000.0,3125424.0,NightLifeInc,98.0,October,1371,-9874576,big_flop
Cop& 1/2,Comedy,1993,4.1,8300.0,HenryWinkler,ArneOlsen,BurtReynolds,UnitedStates,14000000.0,40689691.0,ImagineFilmsEntertainment,97.0,April,1372,26689691,masterpiece
MoneyforNothing,Comedy,1993,5.7,3700.0,RamonMenendez,MarkBowden,JohnCusack,UnitedStates,11000000.0,1039824.0,PermutPresentations,100.0,September,1373,-9960176,big_flop
SonofthePinkPanther,Comedy,1993,3.9,5000.0,BlakeEdwards,MauriceRichlin,RobertoBenigni,Italy,25000000.0,2438031.0,Filmauro,93.0,August,1374,-22561969,big_flop
"Bodies,Rest&Motion",Drama,1993,5.7,2200.0,MichaelSteinberg,RogerHedden,PhoebeCates,UnitedStates,2500000.0,764724.0,FineLineFeatures,95.0,April,1375,-1735276,big_flop
MothersBoys,Drama,1993,5.4,3000.0,YvesSimoneau,BernardTaylor,JamieLeeCurtis,UnitedStates,8000000.0,737548.0,Miramax,96.0,March,1376,-7262452,big_flop
TheNutcracker,Family,1993,5.9,1900.0,EmileArdolino,SusanCooper,DarciKistler,UnitedStates,19000000.0,2119994.0,KrasnowProductions,92.0,November,1377,-16880006,big_flop
PhiladelphiaExperimentII,Action,1993,4.5,1900.0,StephenCornwell,WallaceCBennett,BradJohnson,UnitedStates,5000000.0,2970.0,TrimarkPictures,97.0,June,1378,-4997030,big_flop
FearofaBlackHat,Comedy,1993,7.2,3900.0,RustyCundieff,RustyCundieff,LarryBScott,UnitedStates,999999.0,233824.0,IncorporatedTelevisionCompany(ITC),88.0,June,1379,-766175,big_flop
BoilingPoint,Action,1993,5.0,5700.0,JamesBHarris,GeraldPetievich,WesleySnipes,UnitedStates,9000000.0,10058318.0,StudioCanal,92.0,April,1380,1058318,flop
JoshandSAM,Adventure,1993,5.7,1400.0,BillyWeber,FrankDeese,JacobTierney,UnitedStates,18000000.0,1640220.0,CastleRockEntertainment,96.0,November,1381,-16359780,big_flop
TheNightWeNeverMet,Comedy,1993,6.0,2400.0,WarrenLeight,WarrenLeight,MatthewBroderick,UnitedStates,8000000.0,1884814.0,Miramax,99.0,April,1382,-6115186,big_flop
TheShawshankRedemption,Drama,1994,9.3,2400000.0,FrankDarabont,StephenKing,TimRobbins,UnitedStates,25000000.0,28817291.0,CastleRockEntertainment,142.0,October,1383,3817291,flop
PulpFiction,Crime,1994,8.9,1900000.0,QuentinTarantino,QuentinTarantino,JohnTravolta,UnitedStates,8000000.0,213928762.0,Miramax,154.0,October,1384,205928762,masterpiece
ForrestGump,Drama,1994,8.8,1900000.0,RobertZemeckis,WinstonGroom,TomHanks,UnitedStates,55000000.0,678226133.0,ParamountPictures,142.0,July,1385,623226133,masterpiece
TrueLies,Action,1994,7.2,243000.0,JamesCameron,ClaudeZidi,ArnoldSchwarzenegger,UnitedStates,115000000.0,378882411.0,TwentiethCenturyFox,141.0,July,1386,263882411,masterpiece
TheLionKing,Animation,1994,8.5,970000.0,RogerAllers,IreneMecchi,MatthewBroderick,UnitedStates,45000000.0,1083720877.0,WaltDisneyPictures,88.0,June,1387,1038720877,masterpiece
TheMask,Action,1994,6.9,357000.0,ChuckRussell,MichaelFallon,JimCarrey,UnitedStates,23000000.0,351583407.0,NewLineCinema,101.0,July,1388,328583407,masterpiece
Speed,Action,1994,7.2,339000.0,JandeBont,GrahamYost,KeanuReeves,UnitedStates,30000000.0,350448145.0,TheMarkGordonCompany,116.0,June,1389,320448145,masterpiece
Stargate,Action,1994,7.1,180000.0,RolandEmmerich,DeanDevlin,KurtRussell,UnitedStates,55000000.0,196567262.0,Canal+,116.0,October,1390,141567262,masterpiece
TheLittleRascals,Comedy,1994,6.3,45000.0,PenelopeSpheeris,PenelopeSpheeris,TravisTedford,UnitedStates,23000000.0,67308282.0,UniversalPictures,82.0,August,1391,44308282,masterpiece
DumbandDumber,Comedy,1994,7.3,361000.0,PeterFarrelly,PeterFarrelly,JimCarrey,UnitedStates,17000000.0,247275374.0,NewLineCinema,107.0,December,1392,230275374,masterpiece
LegendsoftheFall,Drama,1994,7.5,154000.0,EdwardZwick,SusanShilliday,BradPitt,UnitedStates,30000000.0,160638883.0,TriStarPictures,133.0,January,1393,130638883,masterpiece
NaturalBornKillers,Action,1994,7.3,222000.0,OliverStone,QuentinTarantino,WoodyHarrelson,UnitedStates,34000000.0,50283563.0,WarnerBros,118.0,August,1394,16283563,success
TheCrow,Action,1994,7.6,170000.0,AlexProyas,JamesOBarr,BrandonLee,UnitedStates,23000000.0,50693129.0,CrowvisionInc,102.0,May,1395,27693129,masterpiece
InterviewwiththeVampire:theVampireChronicles,Drama,1994,7.5,301000.0,NeilJordan,AnneRice,BradPitt,UnitedStates,60000000.0,223664608.0,GeffenPictures,123.0,November,1396,163664608,masterpiece
FourWeddingsandaFuneral,Comedy,1994,7.1,144000.0,MikeNewell,RichardCurtis,HughGrant,UnitedKingdom,4400000.0,245700832.0,PolyGramFilmedEntertainment,117.0,April,1397,241300832,masterpiece
TheFlintstones,Comedy,1994,4.9,77000.0,BrianLevant,TomSParker,JohnGoodman,UnitedStates,46000000.0,341631208.0,UniversalPictures,91.0,May,1398,295631208,masterpiece
AceVentura:PetDetective,Comedy,1994,6.9,284000.0,TomShadyac,JackBernstein,JimCarrey,UnitedStates,15000000.0,107217396.0,MorganCreekEntertainment,86.0,February,1399,92217396,masterpiece
LittleWomen,Drama,1994,7.3,54000.0,GillianArmstrong,LouisaMayAlcott,SusanSarandon,UnitedStates,18000000.0,50083616.0,ColumbiaPictures,115.0,December,1400,32083616,masterpiece
StreetFighter,Action,1994,4.0,67000.0,StevenEdeSouza,StevenEdeSouza,Jean-ClaudeVanDamme,Japan,35000000.0,99431786.0,CapcomEntertainment,102.0,December,1401,64431786,masterpiece
ClearandPresentDanger,Action,1994,6.9,93000.0,PhillipNoyce,TomClancy,HarrisonFord,UnitedStates,62000000.0,215887717.0,MaceNeufeldProductions,141.0,August,1402,153887717,masterpiece
HeavenlyCreatures,Biography,1994,7.3,60000.0,PeterJackson,FranWalsh,MelanieLynskey,NewZealand,5000000.0,3049135.0,WingNutFilms,99.0,October,1403,-1950865,big_flop
Clerks,Comedy,1994,7.7,214000.0,KevinSmith,KevinSmith,BrianOHalloran,UnitedStates,27000.0,3151130.0,ViewAskewProductions,92.0,November,1404,3124130,masterpiece
Maverick,Action,1994,7.0,104000.0,RichardDonner,RoyHuggins,MelGibson,UnitedStates,75000000.0,183031272.0,Donner/Shuler-DonnerProductions,127.0,May,1405,108031272,masterpiece
WyattEarp,Adventure,1994,6.7,47000.0,LawrenceKasdan,DanGordon,KevinCostner,UnitedStates,63000000.0,25052000.0,WarnerBros,191.0,June,1406,-37948000,big_flop
TheLastSeduction,Crime,1994,7.1,22000.0,JohnDahl,SteveBarancik,LindaFiorentino,UnitedKingdom,2500000.0,5842603.0,IncorporatedTelevisionCompany(ITC),110.0,October,1407,3342603,masterpiece
LittleGiants,Comedy,1994,6.4,27000.0,DuwayneDunham,JamesFerguson,RickMoranis,UnitedStates,20000000.0,19306362.0,WarnerBros,107.0,October,1408,-693638,big_flop
EdWood,Biography,1994,7.8,168000.0,TimBurton,RudolphGrey,JohnnyDepp,UnitedStates,18000000.0,5887457.0,TouchstonePictures,127.0,October,1409,-12112543,big_flop
StarTrek:Generations,Action,1994,6.6,78000.0,DavidCarson,GeneRoddenberry,PatrickStewart,UnitedStates,35000000.0,118071125.0,ParamountPictures,118.0,November,1410,83071125,masterpiece
Disclosure,Drama,1994,6.1,48000.0,BarryLevinson,MichaelCrichton,MichaelDouglas,UnitedStates,55000000.0,214015089.0,WarnerBros,128.0,December,1411,159015089,masterpiece
AngelsintheOutfield,Comedy,1994,6.2,30000.0,WilliamDear,DorothyKingsley,DannyGlover,UnitedStates,24000000.0,50236831.0,CaravanPictures,102.0,July,1412,26236831,masterpiece
IntheMouthofMadness,Drama,1994,7.2,64000.0,JohnCarpenter,MichaelDeLuca,SamNeill,UnitedStates,8000000.0,8924549.0,NewLineCinema,95.0,February,1413,924549,flop
RichieRich,Comedy,1994,5.4,66000.0,DonaldPetrie,NeilTolkin,MacaulayCulkin,UnitedStates,40000000.0,38087756.0,WarnerBros,95.0,December,1414,-1912244,big_flop
BeverlyHillsCopIII,Action,1994,5.6,78000.0,JohnLandis,DaniloBach,EddieMurphy,UnitedStates,50000000.0,119208989.0,ParamountPictures,104.0,May,1415,69208989,masterpiece
RealityBites,Comedy,1994,6.6,47000.0,BenStiller,HelenChildress,WinonaRyder,UnitedStates,11500000.0,33351557.0,JerseyFilms,99.0,February,1416,21851557,masterpiece
NakedGun331/3:theFinalInsult,Comedy,1994,6.5,100000.0,PeterSegal,PatProft,LeslieNielsen,UnitedStates,30000000.0,51132598.0,ParamountPictures,83.0,March,1417,21132598,masterpiece
Junior,Comedy,1994,4.6,66000.0,IvanReitman,KevinWade,ArnoldSchwarzenegger,UnitedStates,60000000.0,108431355.0,UniversalPictures,109.0,November,1418,48431355,masterpiece
NewNightmare,Fantasy,1994,6.5,53000.0,WesCraven,WesCraven,HeatherLangenkamp,UnitedStates,8000000.0,19721741.0,NewLineCinema,112.0,October,1419,11721741,masterpiece
BabysDayOut,Adventure,1994,6.2,48000.0,PatrickReadJohnson,JohnHughes,LaraFlynnBoyle,UnitedStates,48000000.0,16827402.0,TwentiethCenturyFox,99.0,July,1420,-31172598,big_flop
TheRiverWild,Adventure,1994,6.4,43000.0,CurtisHanson,DenisONeill,MerylStreep,UnitedStates,45000000.0,94216343.0,UniversalPictures,111.0,September,1421,49216343,masterpiece
TexasChainsawMassacre:TheNextGeneration,Comedy,1994,3.3,21000.0,KimHenkel,KimHenkel,ReneeZellweger,UnitedStates,600000.0,185898.0,UltraMuchosProductions,87.0,January,1422,-414102,big_flop
TheNextKarateKid,Action,1994,4.5,28000.0,ChristopherCain,RobertMarkKamen,PatMorita,UnitedStates,12000000.0,15876353.0,ColumbiaPictures,107.0,September,1423,3876353,success
BlownAway,Action,1994,6.2,29000.0,StephenHopkins,JohnRice,JeffBridges,UnitedStates,28000000.0,30156002.0,Metro-Goldwyn-Mayer(MGM),121.0,July,1424,2156002,flop
ColorofNight,Mystery,1994,5.2,23000.0,RichardRush,BillyRay,BruceWillis,UnitedStates,40000000.0,19726050.0,CinergiPicturesEntertainment,121.0,August,1425,-20273950,big_flop
North,Adventure,1994,4.5,13000.0,RobReiner,AlanZweibel,ElijahWood,UnitedStates,40000000.0,7182747.0,CastleRockEntertainment,87.0,July,1426,-32817253,big_flop
MurielsWedding,Comedy,1994,7.2,37000.0,PJHogan,PJHogan,ToniCollette,Australia,9000000.0,15482277.0,CiBy2000,106.0,March,1427,6482277,masterpiece
TheClient,Crime,1994,6.7,62000.0,JoelSchumacher,JohnGrisham,SusanSarandon,UnitedStates,45000000.0,117615211.0,WarnerBros,119.0,July,1428,72615211,masterpiece
ItCouldHappentoYou,Comedy,1994,6.4,37000.0,AndrewBergman,JaneAnderson,NicolasCage,UnitedStates,20000000.0,37939757.0,TriStarPictures,101.0,July,1429,17939757,masterpiece
Wolf,Drama,1994,6.2,54000.0,MikeNichols,JimHarrison,JackNicholson,UnitedStates,70000000.0,131002597.0,ColumbiaPictures,125.0,June,1430,61002597,masterpiece
MaryShelleysFrankenstein,Drama,1994,6.4,53000.0,KennethBranagh,MaryShelley,RobertDeNiro,UnitedStates,45000000.0,112006296.0,TriStarPictures,123.0,November,1431,67006296,masterpiece
ExittoEden,Comedy,1994,4.3,6600.0,GarryMarshall,AnneRice,DanaDelany,UnitedStates,25000000.0,6841570.0,SavoyPictures,113.0,October,1432,-18158430,big_flop
TheJungleBook,Adventure,1994,6.0,17000.0,StephenSommers,RudyardKipling,JasonScottLee,UnitedStates,27000000.0,43229904.0,VegahomEurope,111.0,December,1433,16229904,masterpiece
TheHudsuckerProxy,Comedy,1994,7.2,78000.0,JoelCoen,EthanCoen,TimRobbins,UnitedKingdom,40000000.0,2816518.0,PolyGramFilmedEntertainment,111.0,March,1434,-37183482,big_flop
Timecop,Action,1994,5.9,57000.0,PeterHyams,MarkVerheiden,Jean-ClaudeVanDamme,UnitedStates,27000000.0,101646581.0,LargoEntertainment,99.0,September,1435,74646581,masterpiece
TheSantaClause,Comedy,1994,6.5,102000.0,JohnPasquin,LeoBenvenuti,TimAllen,UnitedStates,22000000.0,190539357.0,WaltDisneyPictures,97.0,November,1436,168539357,masterpiece
TheSpecialist,Action,1994,5.6,63000.0,LuisLlosa,JohnShirley,SylvesterStallone,UnitedStates,45000000.0,170362582.0,WarnerBros,110.0,October,1437,125362582,masterpiece
ThePagemaster,Animation,1994,6.1,22000.0,PixoteHunt,DavidKirschner,MacaulayCulkin,UnitedStates,27000000.0,13670688.0,TwentiethCenturyFox,80.0,November,1438,-13329312,big_flop
ShallowGrave,Crime,1994,7.3,58000.0,DannyBoyle,JohnHodge,KerryFox,UnitedKingdom,2500000.0,2079569.0,ChannelFourFilms,89.0,February,1439,-420431,big_flop
SerialMom,Comedy,1994,6.8,28000.0,JohnWaters,JohnWaters,KathleenTurner,UnitedStates,13000000.0,7820688.0,SavoyPictures,95.0,April,1440,-5179312,big_flop
BadGirls,Action,1994,5.2,12000.0,JonathanKaplan,AlbertSRuddy,MadeleineStowe,UnitedStates,25000000.0,15240435.0,TwentiethCenturyFox,99.0,April,1441,-9759565,big_flop
TheShadow,Action,1994,6.1,24000.0,RussellMulcahy,WalterBGibson,AlecBaldwin,UnitedStates,25000000.0,48063435.0,UniversalPictures,108.0,July,1442,23063435,masterpiece
BlueSky,Drama,1994,6.4,7000.0,TonyRichardson,RamaLaurieStagner,JessicaLange,UnitedStates,16000000.0,3359465.0,OrionPictures,101.0,September,1443,-12640535,big_flop
QuizShow,Biography,1994,7.5,66000.0,RobertRedford,PaulAttanasio,RalphFiennes,UnitedStates,31000000.0,24822619.0,BaltimorePictures,133.0,October,1444,-6177381,big_flop
SurvivingtheGame,Action,1994,6.2,11000.0,ErnestRDickerson,EricBernt,RutgerHauer,UnitedStates,7400000.0,7727256.0,NewLineCinema,96.0,April,1445,327256,flop
Nell,Drama,1994,6.5,28000.0,MichaelApted,MarkHandley,JodieFoster,UnitedStates,24500000.0,106683817.0,EggPictures,112.0,December,1446,82183817,masterpiece
MajorLeagueII,Comedy,1994,5.6,25000.0,DavidSWard,DavidSWard,CharlieSheen,UnitedStates,25000000.0,30626182.0,WarnerBros,105.0,March,1447,5626182,flop
DonJuanDeMarco,Comedy,1994,6.7,49000.0,JeremyLeven,LordByron,JohnnyDepp,UnitedStates,25000000.0,68792531.0,NewLineCinema,97.0,April,1448,43792531,masterpiece
Clifford,Comedy,1994,5.5,7100.0,PaulFlaherty,WilliamPorter,MartinShort,UnitedStates,19000000.0,7408745.0,OrionPictures,90.0,April,1449,-11591255,big_flop
Thumbelina,Animation,1994,6.4,16000.0,DonBluth,HansChristianAndersen,JodiBenson,Ireland,28000000.0,11373501.0,DonBluth,86.0,March,1450,-16626499,big_flop
DoubleDragon,Action,1994,3.8,12000.0,JamesYukich,PaulDini,RobertPatrick,UnitedStates,7850000.0,2341309.0,GreenleafProductions,96.0,November,1451,-5508691,big_flop
DeathandtheMaiden,Drama,1994,7.3,23000.0,RomanPolanski,ArielDorfman,SigourneyWeaver,UnitedKingdom,12000000.0,3103716.0,FineLineFeatures,103.0,January,1452,-8896284,big_flop
PCU,Comedy,1994,6.6,12000.0,HartBochner,AdamLeff,JeremyPiven,UnitedStates,8000000.0,4330020.0,TwentiethCenturyFox,79.0,April,1453,-3669980,big_flop
ThePostman,Biography,1994,7.7,34000.0,MichaelRadford,AntonioSkarmeta,MassimoTroisi,Italy,3000000.0,21898920.0,CecchiGoriGroupTigerCinematografica,108.0,March,1454,18898920,masterpiece
8Seconds,Biography,1994,6.6,4900.0,JohnGAvildsen,MonteMerrick,LukePerry,UnitedStates,7000000.0,19623396.0,JerseyFilms,105.0,February,1455,12623396,masterpiece
TheMadnessofKingGeorge,Biography,1994,7.2,16000.0,NicholasHytner,AlanBennett,NigelHawthorne,UnitedKingdom,65897768.0,15238689.0,TheSamuelGoldwynCompany,110.0,December,1456,-50659079,big_flop
NobodysFool,Comedy,1994,7.4,19000.0,RobertBenton,RichardRusso,PaulNewman,UnitedStates,20000000.0,39491975.0,CapellaInternational,110.0,January,1457,19491975,masterpiece
TheSecretofRoanInish,Drama,1994,7.5,7400.0,JohnSayles,RosalieKFry,JeniCourtney,UnitedStates,3000000.0,6159269.0,JonesEntertainmentGroup,103.0,February,1458,3159269,masterpiece
